Id_modern-renewable-energy-consumption,Id_Entity,Code,Year,WindGeneration-TWh,SolarGeneration-TWh,GeoBiomassOther-TWh,HydroGeneration-TWh
337,15,Sin Informacion,2017,387.1516418457031,220.17581176757807,197.78900146484372,1673.8355712890625
338,15,Sin Informacion,2018,462.0912170410156,309.5985412597656,233.80718994140625,1727.2188720703125
339,15,Sin Informacion,2019,511.61474609375,390.2586364746094,259.0397033691406,1791.060302734375
340,15,Sin Informacion,2020,575.1222534179688,466.6903991699219,281.8671264648437,1862.856689453125
341,15,Sin Informacion,2021,779.1749877929688,581.5050048828125,329.44207763671875,1851.625244140625
342,17,AUS,1965,0.0,0.0,0.2960000038146972,7.689755916595459
343,17,AUS,1966,0.0,0.0,0.2840000092983246,7.345042705535889
344,17,AUS,1967,0.0,0.0,0.2899999916553497,7.60578727722168
345,17,AUS,1968,0.0,0.0,0.2820000052452087,7.95050048828125
346,17,AUS,1969,0.0,0.0,0.2809999883174896,8.684121131896973
347,17,AUS,1970,0.0,0.0,0.2610000073909759,10.170686721801758
348,17,AUS,1971,0.0,0.0,0.2630000114440918,11.507442474365234
349,17,AUS,1972,0.0,0.0,0.2800000011920929,11.553314208984377
350,17,AUS,1973,0.0,0.0,0.3379999995231628,12.285839080810549
351,17,AUS,1974,0.0,0.0,0.4289999902248382,13.873920440673828
352,17,AUS,1975,0.0,0.0,0.488999992609024,14.88780117034912
353,17,AUS,1976,0.0,0.0,0.4839999973773956,14.15385913848877
354,17,AUS,1977,0.0,0.0,0.4289999902248382,13.543950080871582
355,17,AUS,1978,0.0,0.0,0.4050000011920929,14.675349235534668
356,17,AUS,1979,0.0,0.0,0.4180000126361847,14.246055603027344
357,17,AUS,1980,0.0,0.0,0.3849999904632568,13.466597557067873
358,17,AUS,1981,0.0,0.0,0.4040000140666961,13.86634349822998
359,17,AUS,1982,0.0,0.0,0.515999972820282,12.770334243774414
360,17,AUS,1983,0.0,0.0,0.4309999942779541,12.123647689819336
361,17,AUS,1984,0.0,0.0,0.4410000145435333,13.125948905944824
362,17,AUS,1985,0.0,0.0,0.4560000002384186,13.940510749816896
363,17,AUS,1986,0.0,0.0,0.4600000083446502,14.025798797607422
364,17,AUS,1987,0.0,0.0,0.4699999988079071,13.61379623413086
365,17,AUS,1988,0.0,0.0,0.7310000061988831,14.334444046020508
366,17,AUS,1989,0.0,0.0,0.8100000023841858,14.253668785095217
367,17,AUS,1990,0.0,0.0,0.7595000267028809,14.759499549865724
368,17,AUS,1991,0.0,0.0054500000551342,0.7195000052452087,15.653499603271484
369,17,AUS,1992,0.0,0.0120999999344348,0.6700000166893005,15.941499710083008
370,17,AUS,1993,0.0020000000949949,0.0146000003442168,0.6700000166893005,16.386999130249023
371,17,AUS,1994,0.0054999999701976,0.017400000244379,0.6965000033378601,16.149999618530273
372,17,AUS,1995,0.0070000002160668,0.0211500003933906,0.8255000114440918,15.630999565124512
373,17,AUS,1996,0.0070000002160668,0.0255999993532896,0.94650000333786,15.968500137329102
374,17,AUS,1997,0.0074999998323619,0.0306499991565942,0.996999979019165,15.952500343322754
375,17,AUS,1998,0.0179999992251396,0.0355999991297721,1.0809999704360962,15.79800033569336
376,17,AUS,1999,0.0430000014603138,0.0406000018119812,1.1334999799728394,16.2814998626709
377,17,AUS,2000,0.1340000033378601,0.0467500016093254,0.8895000219345093,16.46649932861328
378,17,AUS,2001,0.2870000004768371,0.0541500002145767,0.7975000143051147,16.12350082397461
379,17,AUS,2002,0.5335500240325928,0.0582999996840953,1.266800045967102,16.094999313354492
380,17,AUS,2003,0.7040500044822693,0.0631999969482421,1.6917999982833862,16.21055030822754
381,17,AUS,2004,0.7950000166893005,0.0729499980807304,2.8152499198913574,15.686650276184082
382,17,AUS,2005,1.299049973487854,0.0840499997138977,3.871000051498413,15.465700149536133
383,17,AUS,2006,2.162100076675415,0.0974999964237213,3.932499885559082,14.94509983062744
384,17,AUS,2007,2.852099895477295,0.1137500032782554,4.275000095367432,13.0489501953125
385,17,AUS,2008,3.4584500789642334,0.1392000019550323,3.696099996566773,11.815150260925291
386,17,AUS,2009,4.437749862670898,0.2902420163154602,2.786799907684326,12.642049789428713
387,17,AUS,2010,4.985000133514404,0.9776482582092284,2.4415500164031982,13.746000289916992
388,17,AUS,2011,6.432000160217285,2.044546604156494,2.5739500522613525,19.57200050354004
389,17,AUS,2012,7.724999904632568,2.4119999408721924,3.0978500843048096,17.035999298095703
390,17,AUS,2013,9.258999824523926,3.847399950027466,3.3316500186920166,19.089000701904297
391,17,AUS,2014,9.777000427246094,4.952000141143799,3.546361923217773,14.484000205993652
392,17,AUS,2015,11.833002090454102,6.195524215698242,3.6780619621276855,14.08656883239746
393,17,AUS,2016,13.039705276489258,7.439775466918945,3.6275129318237305,17.62942123413086
394,17,AUS,2017,13.210790634155272,8.917556762695312,3.561683893203736,13.499717712402344
395,17,AUS,2018,16.26195526123047,12.332544326782228,3.588149070739746,17.311330795288086
396,17,AUS,2019,19.47168731689453,18.296987533569336,3.467726230621338,14.02077579498291
397,17,AUS,2020,22.60689163208008,23.842660903930664,3.41042423248291,14.420926094055176
398,17,AUS,2021,26.795875549316406,31.19380569458008,3.3440449237823486,15.99617862701416
399,19,AUT,1965,0.0,0.0,0.0,16.08300018310547
400,19,AUT,1966,0.0,0.0,0.0,17.33099937438965
401,19,AUT,1967,0.0,0.0,0.0,17.697999954223633
402,19,AUT,1968,0.0,0.0,0.0,18.184999465942383
403,19,AUT,1969,0.0,0.0,0.0,16.718000411987305
404,19,AUT,1970,0.0,0.0,0.0,21.28969955444336
405,19,AUT,1971,0.0,0.0,0.0,16.820100784301758
406,19,AUT,1972,0.0,0.0,0.0,17.287599563598633
407,19,AUT,1973,0.0,0.0,0.0,19.209199905395508
408,19,AUT,1974,0.0,0.0,0.0,22.71220016479492
409,19,AUT,1975,0.0,0.0,0.0,23.79520034790039
410,19,AUT,1976,0.0,0.0,0.0,20.56559944152832
411,19,AUT,1977,0.0,0.0,0.0,24.920799255371094
412,19,AUT,1978,0.0,0.0,0.0,24.94079971313477
413,19,AUT,1979,0.0,0.0,0.0,28.096799850463867
414,19,AUT,1980,0.0,0.0,0.0,29.109899520874023
415,19,AUT,1981,0.0,0.0,0.0,30.847299575805664
416,19,AUT,1982,0.0,0.0,0.0,30.896299362182617
417,19,AUT,1983,0.0,0.0,0.0,30.606300354003903
418,19,AUT,1984,0.0,0.0,0.0,26.84956359863281
419,19,AUT,1985,0.0,0.0,0.943327009677887,30.775146484375
420,19,AUT,1986,0.0,0.0,1.2875009775161743,30.903926849365234
421,19,AUT,1987,0.0,0.0,0.9058160185813904,35.38799285888672
422,19,AUT,1988,0.0,0.0,1.0469599962234497,35.3040885925293
423,19,AUT,1989,0.0,0.0,1.104449987411499,35.08243179321289
424,19,AUT,1990,0.0,0.0,1.1424850225448608,31.50900077819824
425,19,AUT,1991,0.0,0.0,1.2258319854736328,31.44339942932129
426,19,AUT,1992,0.0,0.0,1.3291640281677246,34.8484001159668
427,19,AUT,1993,0.0,0.0010000000474974,1.361111044883728,36.7055549621582
428,19,AUT,1994,0.0,0.0010000000474974,1.2105549573898315,35.70750045776367
429,19,AUT,1995,0.0010000000474974,0.0010000000474974,1.857221007347107,37.06722259521485
430,19,AUT,1996,0.0049999998882412,0.0010000000474974,1.5894440412521362,34.21611022949219
431,19,AUT,1997,0.0199999995529651,0.0020000000949949,1.7113889455795288,36.10527801513672
432,19,AUT,1998,0.0450000017881393,0.0020000000949949,1.8427770137786863,37.163333892822266
433,19,AUT,1999,0.0509999990463256,0.0020000000949949,1.5969117879867554,40.69911956787109
434,19,AUT,2000,0.06700000166893,0.003000000026077,1.5282793045043943,41.83565139770508
435,19,AUT,2001,0.1720000058412552,0.0049999998882412,1.6678119897842407,40.45548248291016
436,19,AUT,2002,0.2029999941587448,0.0089999996125698,1.5204440355300903,40.22700119018555
437,19,AUT,2003,0.3659999966621399,0.0149999996647238,1.711920976638794,33.21499252319336
438,19,AUT,2004,0.9240000247955322,0.0179999992251396,2.059730052947998,36.76228332519531
439,19,AUT,2005,1.331276774406433,0.0210183747112751,2.440142869949341,37.09513854980469
440,19,AUT,2006,1.7527929544448853,0.0223868750035762,3.254765510559082,35.65608596801758
441,19,AUT,2007,2.037184953689575,0.0242383740842342,4.07912540435791,37.05445098876953
442,19,AUT,2008,2.0112574100494385,0.0301199108362197,4.177986145019531,38.32949066162109
443,19,AUT,2009,1.9540401697158811,0.0489142797887325,4.294752597808838,40.89630508422852
444,19,AUT,2010,2.0639138221740723,0.0888131409883499,4.500125885009766,38.36341857910156
445,19,AUT,2011,1.9362363815307615,0.1740699559450149,4.572212219238281,34.2371711730957
446,19,AUT,2012,2.462028980255127,0.3374830484390259,4.691266059875488,43.84769821166992
447,19,AUT,2013,3.153231620788574,0.6259739995002747,4.710273265838623,42.016719818115234
448,19,AUT,2014,3.845767974853516,0.7852460145950317,4.561512470245361,41.00723648071289
449,19,AUT,2015,4.840342998504639,0.9370980262756348,4.662630081176758,37.156864166259766
450,19,AUT,2016,5.234838485717773,1.0960160493850708,4.795521259307861,39.971336364746094
451,19,AUT,2017,6.571511268615723,1.268970966339111,4.933438777923584,38.29375076293945
452,19,AUT,2018,6.030429363250732,1.455132007598877,4.943342685699463,37.63790893554688
453,19,AUT,2019,7.450076580047607,1.7020930051803589,4.668266296386719,40.82596969604492
454,19,AUT,2020,6.791530609130859,2.042933940887451,4.601137638092041,41.99803161621094
455,19,AUT,2021,6.751889228820801,2.124905586242676,4.392518520355225,42.851505279541016
456,20,AZE,1990,0.0,0.0,0.0,1.6579999923706057
457,20,AZE,1991,0.0,0.0,0.0,1.7592999935150146
458,20,AZE,1992,0.0,0.0,0.0,1.7473000288009644
459,20,AZE,1993,0.0,0.0,0.0,2.4260001182556152
460,20,AZE,1994,0.0,0.0,0.0,1.830000042915344
461,20,AZE,1995,0.0,0.0,0.0,1.555999994277954
462,20,AZE,1996,0.0,0.0,0.0,1.5369999408721924
463,20,AZE,1997,0.0,0.0,0.0,1.712000012397766
464,20,AZE,1998,0.0,0.0,0.0,1.950999975204468
465,20,AZE,1999,0.0,0.0,0.0,1.50600004196167
466,20,AZE,2000,0.0,0.0,0.0,1.534000039100647
467,20,AZE,2001,0.0,0.0,0.0,1.3009999990463257
468,20,AZE,2002,0.0,0.0,0.0,2.0199999809265137
469,20,AZE,2003,0.0,0.0,0.0,2.470000028610229
470,20,AZE,2004,0.0,0.0,0.0,2.755000114440918
471,20,AZE,2005,0.0,0.0,0.0,3.009399890899658
472,20,AZE,2006,0.0,0.0,0.0,2.5179998874664307
473,20,AZE,2007,0.0,0.0,0.0,2.364000082015991
474,20,AZE,2008,0.0,0.0,0.0,2.2320001125335693
475,20,AZE,2009,0.0020999999251216,0.0,0.0,2.3083999156951904
476,20,AZE,2010,0.0005000000237487,0.0,0.0,3.4463000297546387
477,20,AZE,2011,0.0,0.0,0.0,2.675800085067749
478,20,AZE,2012,0.0,0.0,0.0,1.8209999799728396
479,20,AZE,2013,0.0007999999797903,0.0007999999797903,0.06700000166893,1.4890999794006348
480,20,AZE,2014,0.0023000000510364,0.0028999999631196,0.0869999974966049,1.2997000217437744
481,20,AZE,2015,0.0046000001020729,0.0046000001020729,0.0908999964594841,1.6375000476837158
482,20,AZE,2016,0.0228000003844499,0.035300001502037,0.0872500017285347,1.9593000411987305
483,20,AZE,2017,0.0220999997109174,0.0372000001370906,0.0851500034332275,1.746399998664856
484,20,AZE,2018,0.0826999992132186,0.0392599999904632,0.0811000019311904,1.7680000066757202
485,20,AZE,2019,0.1054000034928321,0.0441999994218349,0.0979499965906143,1.5648000240325928
486,20,AZE,2020,0.0961000025272369,0.0469999983906745,0.1002999991178512,1.069499969482422
487,20,AZE,2021,0.091399997472763,0.0551999993622303,0.0966000035405159,1.2773000001907349
488,20,AZE,1985,0.0,0.0,0.0,1.3125617504119873
489,20,AZE,1986,0.0,0.0,0.0,0.8043308258056641
490,20,AZE,1987,0.0,0.0,0.0,0.8043308258056641
491,20,AZE,1988,0.0,0.0,0.0,0.6982651948928833
492,20,AZE,1989,0.0,0.0,0.0,0.6982651948928833
493,23,BGD,1971,0.0,0.0,0.0,0.1749999970197677
494,23,BGD,1972,0.0,0.0,0.0,0.1749999970197677
495,23,BGD,1973,0.0,0.0,0.0,0.3310000002384186
496,23,BGD,1974,0.0,0.0,0.0,0.2430000007152557
497,23,BGD,1975,0.0,0.0,0.0,0.4359999895095825
498,23,BGD,1976,0.0,0.0,0.0,0.4939999878406524
499,23,BGD,1977,0.0,0.0,0.0,0.4370000064373016
500,23,BGD,1978,0.0,0.0,0.0,0.5059999823570251
501,23,BGD,1979,0.0,0.0,0.0,0.5870000123977661
502,23,BGD,1980,0.0,0.0,0.0,0.5830000042915344
503,23,BGD,1981,0.0,0.0,0.0,0.625
504,23,BGD,1982,0.0,0.0,0.0,0.5230000019073486
505,23,BGD,1983,0.0,0.0,0.0,0.6620000004768372
506,23,BGD,1984,0.0,0.0,0.0,0.8970000147819519
507,23,BGD,1985,0.0,0.0,0.0,0.7390000224113464
508,23,BGD,1986,0.0,0.0,0.0,0.449999988079071
509,23,BGD,1987,0.0,0.0,0.0,0.5170000195503235
510,23,BGD,1988,0.0,0.0,0.0,0.675000011920929
511,23,BGD,1989,0.0,0.0,0.0,0.9200000166893004
512,23,BGD,1990,0.0,0.0,0.0,0.8840000033378601
513,23,BGD,1991,0.0,0.0,0.0,0.8379999995231628
514,23,BGD,1992,0.0,0.0,0.0,0.7960000038146973
515,23,BGD,1993,0.0,0.0,0.0,0.6079999804496765
516,23,BGD,1994,0.0,0.0,0.0,0.847000002861023
517,23,BGD,1995,0.0,0.0,0.0,0.3720000088214874
518,23,BGD,1996,0.0,0.0,0.0,0.7390000224113464
519,23,BGD,1997,0.0,0.0,0.0,0.718999981880188
520,23,BGD,1998,0.0,0.0,0.0,0.8650000095367432
521,23,BGD,1999,0.0,0.0,0.0,0.8330000042915344
522,23,BGD,2000,0.0,0.0,0.0,0.7490000128746033
523,23,BGD,2001,0.0,0.0,0.0,0.9929999709129332
524,23,BGD,2002,0.0,9.99999974737e-05,0.0,0.7490000128746033
525,23,BGD,2003,0.0,0.00089999998454,0.0,0.7490000128746033
526,23,BGD,2004,0.0,0.0019000000320374,0.0,0.7490000128746033
527,23,BGD,2005,0.0,0.003400000045076,0.0,0.7490000128746033
528,23,BGD,2006,0.0015999999595806,0.0054000001400709,0.0,0.7490000128746033
529,23,BGD,2007,0.0015999999595806,0.0089999996125698,0.0,0.7490000128746033
530,23,BGD,2008,0.0028999999631196,0.0152000002562999,0.0,0.949999988079071
531,23,BGD,2009,0.0051000001840293,0.0251000002026557,0.0010000000474974,0.4169999957084656
532,23,BGD,2010,0.0051000001840293,0.0443000011146068,0.0020000000949949,0.7289999723434448
533,23,BGD,2011,0.0051000001840293,0.0584000013768672,0.003000000026077,0.871999979019165
534,23,BGD,2012,0.0051000001840293,0.0908999964594841,0.0040000001899898,0.7770000100135803
535,23,BGD,2013,0.0050809998065233,0.1295630037784576,0.0049930000677704,0.7283787131309509
536,23,BGD,2014,0.0050809998065233,0.1669470071792602,0.0060149999335408,0.5664534568786621
537,23,BGD,2015,0.0050809998065233,0.1983889937400818,0.0026819999329745,0.8981464505195618
538,23,BGD,2016,0.0050809998065233,0.2199990004301071,0.0028520000632852,0.8846325874328613
539,23,BGD,2017,0.0050809998065233,0.2533609867095947,0.0028520000632852,1.0295281410217283
540,23,BGD,2018,0.0050809998065233,0.2750680148601532,0.0028520000632852,0.865411102771759
541,23,BGD,2019,0.0050809998065233,0.3275429904460907,0.0028520000632852,0.8230912089347839
542,23,BGD,2020,0.0050949212163686,0.3900885283946991,0.0030297040939331,0.7006707191467285
543,23,BGD,2021,0.0050809998065233,0.4506886899471283,0.0030214260332286,0.6818673014640808
544,25,BLR,1990,0.0,0.0,0.0,0.0199999995529651
545,25,BLR,1991,0.0,0.0,0.0,0.0179999992251396
546,25,BLR,1992,0.0,0.0,0.0,0.0170000009238719
547,25,BLR,1993,0.0,0.0,0.0,0.0189999993890523
548,25,BLR,1994,0.0,0.0,0.0,0.0189999993890523
549,25,BLR,1995,0.0,0.0,0.0,0.0199999995529651
550,25,BLR,1996,0.0,0.0,0.0,0.0160000007599592
551,25,BLR,1997,0.0,0.0,0.0,0.0209999997168779
552,25,BLR,1998,0.0,0.0,0.0,0.0280000008642673
553,25,BLR,1999,0.0,0.0,0.0,0.0189999993890523
554,25,BLR,2000,0.0,0.0,0.0,0.0270000007003545
555,25,BLR,2001,0.0,0.0,0.0,0.0299999993294477
556,25,BLR,2002,0.0,0.0,0.0,0.0289999991655349
557,25,BLR,2003,0.0,0.0,0.0,0.0280000008642673
558,25,BLR,2004,0.0010101010557264,0.0,0.0,0.032999999821186
559,25,BLR,2005,0.0010000000474974,0.0,0.0,0.0359999984502792
560,25,BLR,2006,0.0010000000474974,0.0,0.0020000000949949,0.0350000001490116
561,25,BLR,2007,0.0010000000474974,0.0,0.0140000004321336,0.0350000001490116
562,25,BLR,2008,0.0010000000474974,0.0,0.032999999821186,0.0390000008046627
563,25,BLR,2009,0.0010000000474974,0.0,0.0599999986588954,0.0450000017881393
564,25,BLR,2010,0.0010000000474974,0.0,0.0839999988675117,0.0450000017881393
565,25,BLR,2011,0.0040000001899898,0.0,0.0949999988079071,0.0419999994337558
566,25,BLR,2012,0.006000000052154,0.0,0.0949999988079071,0.0719999969005584
567,25,BLR,2013,0.0080000003799796,0.0003999999898951,0.0820000022649765,0.1379999965429306
568,25,BLR,2014,0.0089999996125698,0.0020000000949949,0.0790000036358833,0.1209999993443489
569,25,BLR,2015,0.0390000008046627,0.0089999996125698,0.0939999967813491,0.1110000014305114
570,25,BLR,2016,0.0729999989271164,0.0260000005364418,0.0939999967813491,0.1420000046491623
571,25,BLR,2017,0.0970000028610229,0.0890000015497207,0.1059999987483024,0.4059999883174896
572,25,BLR,2018,0.0989999994635582,0.1180000007152557,0.1089999973773956,0.3240000009536743
573,25,BLR,2019,0.1659999936819076,0.1790000051259994,0.1099999994039535,0.3510000109672546
574,25,BLR,2020,0.1850000023841858,0.1700000017881393,0.2680000066757202,0.4000000059604645
575,25,BLR,2021,0.1844945400953292,0.2850315868854522,0.2672677636146545,0.3429999947547912
576,25,BLR,1985,0.0,0.0,0.0,0.0199999995529651
577,25,BLR,1986,0.0,0.0,0.0,0.0199999995529651
578,25,BLR,1987,0.0,0.0,0.0,0.0199999995529651
579,25,BLR,1988,0.0,0.0,0.0,0.0199999995529651
580,25,BLR,1989,0.0,0.0,0.0,0.0199999995529651
581,26,BEL,1965,0.0,0.0,0.0,0.2720000147819519
582,26,BEL,1966,0.0,0.0,0.0,0.2989999949932098
583,26,BEL,1967,0.0,0.0,0.0,0.2380000054836273
584,26,BEL,1968,0.0,0.0,0.0,0.2440000027418136
585,26,BEL,1969,0.0,0.0,0.0,0.2300000041723251
586,26,BEL,1970,0.0,0.0,0.0,0.2460000067949295
587,26,BEL,1971,0.0,0.0,0.0,0.1340000033378601
588,26,BEL,1972,0.0,0.0,0.0,0.1800000071525573
589,26,BEL,1973,0.0,0.0,0.1159999966621398,0.1710000038146972
590,26,BEL,1974,0.0,0.0,0.1080000028014183,0.2399999946355819
591,26,BEL,1975,0.0,0.0,0.0829999968409538,0.1829999983310699
592,26,BEL,1976,0.0,0.0,0.0570000000298023,0.1089999973773956
593,26,BEL,1977,0.0,0.0,0.2469999939203262,0.2240000069141388
594,26,BEL,1978,0.0,0.0,0.2599999904632568,0.2230000048875808
595,26,BEL,1979,0.0,0.0,0.3149999976158142,0.2339999973773956
596,26,BEL,1980,0.0,0.0,0.3000000119209289,0.277999997138977
597,26,BEL,1981,0.0,0.0,0.2910000085830688,0.3810000121593475
598,26,BEL,1982,0.0,0.0,0.0460000000894069,0.3330000042915344
599,26,BEL,1983,0.0,0.0,0.0219999998807907,0.335999995470047
600,26,BEL,1984,0.0,0.0,0.0240000002086162,0.3510000109672546
601,26,BEL,1985,0.0,0.0,0.0529999993741512,0.2870000004768371
602,26,BEL,1986,0.0,0.0,0.1190000027418136,0.3429999947547912
603,26,BEL,1987,0.006000000052154,0.0,0.1420000046491623,0.4289999902248382
604,26,BEL,1988,0.0080000003799796,0.0,0.1800000071525573,0.3589999973773956
605,26,BEL,1989,0.0070000002160668,0.0,0.1909999996423721,0.3050000071525574
606,26,BEL,1990,0.0070000002160668,0.0,0.2820000052452087,0.2660000026226043
607,26,BEL,1991,0.0080000003799796,0.0,0.2989999949932098,0.2290000021457672
608,26,BEL,1992,0.0089999996125698,0.0,0.2669999897480011,0.3409999907016754
609,26,BEL,1993,0.0080000003799796,0.0,0.2450000047683715,0.2540000081062317
610,26,BEL,1994,0.0089999996125698,0.0,0.2450000047683715,0.3459999859333038
611,26,BEL,1995,0.0089999996125698,0.0,0.3210000097751617,0.3379999995231628
612,26,BEL,1996,0.0080000003799796,0.0,0.3140000104904175,0.238999992609024
613,26,BEL,1997,0.0080000003799796,0.0,0.2750000059604645,0.3050000071525574
614,26,BEL,1998,0.0109999999403953,0.0,0.3589999973773956,0.3889999985694885
615,26,BEL,1999,0.0130000002682209,0.0,0.4959999918937683,0.3409999907016754
616,26,BEL,2000,0.0160000007599592,0.0,0.5680000185966492,0.4600000083446502
