Id_per-capita-energy-use,Id_Entity,Code,Year,PrimaryEnergyConsumptionPerCapita(kWh/Person),Outlier_PrimaryEnergyConsumptionPerCapita(kWh/Person)
665,21,BHS,2004,42247.875,1
666,21,BHS,2005,39877.86328125,1
667,21,BHS,2006,45452.50390625,1
668,21,BHS,2007,51357.93359375,1
669,21,BHS,2008,49267.640625,1
670,21,BHS,2009,36411.546875,1
671,21,BHS,2010,37367.09375,1
672,21,BHS,2011,32565.544921875,1
673,21,BHS,2012,37224.171875,1
674,21,BHS,2013,34293.46875,1
675,21,BHS,2014,33359.01953125,1
676,21,BHS,2015,31584.9765625,1
677,21,BHS,2016,32740.564453125,1
678,21,BHS,2017,38650.875,1
679,21,BHS,2018,41569.68359375,1
680,21,BHS,2019,41170.375,1
681,22,BHR,1980,111626.2890625,0
682,22,BHR,1981,123716.84375,0
683,22,BHR,1982,127874.1015625,0
684,22,BHR,1983,130735.9140625,0
685,22,BHR,1984,123516.171875,0
686,22,BHR,1985,142542.09375,0
687,22,BHR,1986,149408.09375,0
688,22,BHR,1987,173512.6875,0
689,22,BHR,1988,144238.921875,0
690,22,BHR,1989,142618.265625,0
691,22,BHR,1990,151420.78125,0
692,22,BHR,1991,164881.125,0
693,22,BHR,1992,134801.953125,0
694,22,BHR,1993,157043.734375,0
695,22,BHR,1994,150961.109375,0
696,22,BHR,1995,147443.265625,0
697,22,BHR,1996,143980.59375,0
698,22,BHR,1997,164996.21875,0
699,22,BHR,1998,167902.03125,0
700,22,BHR,1999,166084.96875,0
701,22,BHR,2000,168334.875,0
702,22,BHR,2001,165995.671875,0
703,22,BHR,2002,168059.1875,0
704,22,BHR,2003,165763.59375,0
705,22,BHR,2004,161130.046875,0
706,22,BHR,2005,168704.125,0
707,22,BHR,2006,166994.03125,0
708,22,BHR,2007,158629.109375,0
709,22,BHR,2008,154384.9375,0
710,22,BHR,2009,143768.75,0
711,22,BHR,2010,138806.890625,0
712,22,BHR,2011,133334.671875,0
713,22,BHR,2012,140831.625,0
714,22,BHR,2013,154821.640625,0
715,22,BHR,2014,151059.359375,0
716,22,BHR,2015,148418.34375,0
717,22,BHR,2016,142486.0,0
718,22,BHR,2017,139892.828125,0
719,22,BHR,2018,134850.234375,0
720,22,BHR,2019,145193.28125,0
721,23,BGD,1971,204.58636474609372,1
722,23,BGD,1972,227.99913024902344,1
723,23,BGD,1973,288.0094909667969,1
724,23,BGD,1974,301.8021850585937,1
725,23,BGD,1975,304.4417419433594,1
726,23,BGD,1976,347.41357421875,1
727,23,BGD,1977,346.2696533203125,1
728,23,BGD,1978,358.1697998046875,1
729,23,BGD,1979,384.3062744140625,1
730,23,BGD,1980,436.3460388183594,1
731,23,BGD,1981,450.5419616699219,1
732,23,BGD,1982,484.21673583984375,1
733,23,BGD,1983,466.5547790527344,1
734,23,BGD,1984,491.3394165039063,1
735,23,BGD,1985,531.8629760742188,1
736,23,BGD,1986,563.772216796875,1
737,23,BGD,1987,606.081787109375,1
738,23,BGD,1988,657.69189453125,1
739,23,BGD,1989,691.3342895507812,1
740,23,BGD,1990,715.8573608398438,1
741,23,BGD,1991,674.76513671875,1
742,23,BGD,1992,719.6506958007812,1
743,23,BGD,1993,774.220703125,1
744,23,BGD,1994,804.4343872070312,1
745,23,BGD,1995,930.0051879882812,1
746,23,BGD,1996,953.6976318359376,1
747,23,BGD,1997,981.1106567382812,1
748,23,BGD,1998,1023.4454956054688,1
749,23,BGD,1999,1014.3439331054688,1
750,23,BGD,2000,1066.294189453125,1
751,23,BGD,2001,1195.991455078125,1
752,23,BGD,2002,1211.607421875,1
753,23,BGD,2003,1262.08642578125,1
754,23,BGD,2004,1284.5399169921875,1
755,23,BGD,2005,1364.8231201171875,1
756,23,BGD,2006,1458.91259765625,1
757,23,BGD,2007,1474.98876953125,1
758,23,BGD,2008,1542.944580078125,1
759,23,BGD,2009,1676.656982421875,1
760,23,BGD,2010,1697.713623046875,1
761,23,BGD,2011,1823.97021484375,1
762,23,BGD,2012,1930.1575927734373,1
763,23,BGD,2013,1965.963623046875,1
764,23,BGD,2014,2022.9964599609373,1
765,23,BGD,2015,2326.520751953125,1
766,23,BGD,2016,2339.986328125,1
767,23,BGD,2017,2405.664794921875,1
768,23,BGD,2018,2521.366455078125,1
769,23,BGD,2019,2775.810302734375,1
770,23,BGD,2020,2664.44775390625,1
771,23,BGD,2021,2762.14404296875,1
772,24,BRB,1980,16962.009765625,1
773,24,BRB,1981,17589.416015625,1
774,24,BRB,1982,17778.8828125,1
775,24,BRB,1983,18700.81640625,1
776,24,BRB,1984,17970.458984375,1
777,24,BRB,1985,19801.2578125,1
778,24,BRB,1986,20698.15234375,1
779,24,BRB,1987,19639.251953125,1
780,24,BRB,1988,18424.505859375,1
781,24,BRB,1989,19976.69140625,1
782,24,BRB,1990,21084.33984375,1
783,24,BRB,1991,21239.81640625,1
784,24,BRB,1992,22353.158203125,1
785,24,BRB,1993,21703.404296875,1
786,24,BRB,1994,20503.685546875,1
787,24,BRB,1995,21194.580078125,1
788,24,BRB,1996,18951.91015625,1
789,24,BRB,1997,22719.857421875,1
790,24,BRB,1998,22978.078125,1
791,24,BRB,1999,23956.302734375,1
792,24,BRB,2000,25654.275390625,1
793,24,BRB,2001,25576.966796875,1
794,24,BRB,2002,25661.615234375,1
795,24,BRB,2003,25849.419921875,1
796,24,BRB,2004,25952.009765625,1
797,24,BRB,2005,26054.62890625,1
798,24,BRB,2006,26005.087890625,1
799,24,BRB,2007,24702.017578125,1
800,24,BRB,2008,28997.1796875,1
801,24,BRB,2009,27215.654296875,1
802,24,BRB,2010,26134.23828125,1
803,24,BRB,2011,27345.26171875,1
804,24,BRB,2012,25636.49609375,1
805,24,BRB,2013,25980.14453125,1
806,24,BRB,2014,22551.869140625,1
807,24,BRB,2015,23947.119140625,1
808,24,BRB,2016,24453.677734375,1
809,24,BRB,2017,23066.0703125,1
810,24,BRB,2018,24528.09765625,1
811,24,BRB,2019,24536.79296875,1
812,25,BLR,1985,41210.3203125,1
813,25,BLR,1986,46746.6171875,1
814,25,BLR,1987,47137.1640625,1
815,25,BLR,1988,47554.3125,1
816,25,BLR,1989,45798.16796875,1
817,25,BLR,1990,45903.48828125,1
818,25,BLR,1991,45754.94921875,1
819,25,BLR,1992,39702.8046875,1
820,25,BLR,1993,33261.7421875,1
821,25,BLR,1994,27879.474609375,1
822,25,BLR,1995,24877.54296875,1
823,25,BLR,1996,25598.99609375,1
824,25,BLR,1997,25985.69921875,1
825,25,BLR,1998,25511.64453125,1
826,25,BLR,1999,24930.03515625,1
827,25,BLR,2000,25837.693359375,1
828,25,BLR,2001,25272.654296875,1
829,25,BLR,2002,26321.359375,1
830,25,BLR,2003,26302.328125,1
831,25,BLR,2004,29644.552734375,1
832,25,BLR,2005,29716.36328125,1
833,25,BLR,2006,31748.466796875,1
834,25,BLR,2007,31092.607421875,1
835,25,BLR,2008,31594.681640625,1
836,25,BLR,2009,29954.1796875,1
837,25,BLR,2010,32508.453125,1
838,25,BLR,2011,31940.81640625,1
839,25,BLR,2012,34543.48046875,1
840,25,BLR,2013,31285.87890625,1
841,25,BLR,2014,31271.419921875,1
842,25,BLR,2015,28288.828125,1
843,25,BLR,2016,28885.494140625,1
844,25,BLR,2017,29403.37890625,1
845,25,BLR,2018,32504.517578125,1
846,25,BLR,2019,32671.71484375,1
847,25,BLR,2020,30349.560546875,1
848,25,BLR,2021,32531.275390625,1
849,26,BEL,1965,43725.48828125,1
850,26,BEL,1966,41929.5078125,1
851,26,BEL,1967,43829.6640625,1
852,26,BEL,1968,48655.33203125,1
853,26,BEL,1969,53207.6484375,1
854,26,BEL,1970,56019.625,1
855,26,BEL,1971,54777.671875,1
856,26,BEL,1972,58056.52734375,1
857,26,BEL,1973,58670.984375,1
858,26,BEL,1974,56507.77734375,1
859,26,BEL,1975,53012.83203125,1
860,26,BEL,1976,56109.46484375,1
861,26,BEL,1977,56088.3828125,1
862,26,BEL,1978,58424.8515625,1
863,26,BEL,1979,60006.15234375,1
864,26,BEL,1980,57362.0859375,1
865,26,BEL,1981,54480.24609375,1
866,26,BEL,1982,52061.62109375,1
867,26,BEL,1983,50411.75,1
868,26,BEL,1984,52640.5546875,1
869,26,BEL,1985,54894.77734375,1
870,26,BEL,1986,56576.69140625,1
871,26,BEL,1987,58203.91015625,1
872,26,BEL,1988,59263.3125,1
873,26,BEL,1989,59575.15625,1
874,26,BEL,1990,62094.625,1
875,26,BEL,1991,64035.35546875,1
876,26,BEL,1992,63653.8046875,1
877,26,BEL,1993,62377.96484375,1
878,26,BEL,1994,65371.6015625,1
879,26,BEL,1995,65982.6953125,1
880,26,BEL,1996,69931.7109375,1
881,26,BEL,1997,70547.4453125,1
882,26,BEL,1998,71834.0390625,1
883,26,BEL,1999,71197.421875,1
884,26,BEL,2000,72295.7734375,1
885,26,BEL,2001,71407.78125,1
886,26,BEL,2002,70765.3671875,1
887,26,BEL,2003,73105.7578125,1
888,26,BEL,2004,72959.09375,1
889,26,BEL,2005,71691.109375,1
890,26,BEL,2006,71400.9375,1
891,26,BEL,2007,71368.4140625,1
892,26,BEL,2008,71968.734375,1
893,26,BEL,2009,66802.71875,1
894,26,BEL,2010,70688.28125,1
895,26,BEL,2011,65610.6796875,1
896,26,BEL,2012,62501.6171875,1
897,26,BEL,2013,63833.6171875,1
898,26,BEL,2014,58982.37890625,1
899,26,BEL,2015,59436.828125,1
900,26,BEL,2016,63713.296875,1
901,26,BEL,2017,64060.05859375,1
902,26,BEL,2018,63225.44921875,1
903,26,BEL,2019,64934.01953125,1
904,26,BEL,2020,58385.23046875,1
905,26,BEL,2021,65099.3203125,1
906,27,BLZ,1980,7303.615234375,1
907,27,BLZ,1981,6728.57177734375,1
908,27,BLZ,1982,6171.7470703125,1
909,27,BLZ,1983,6005.05126953125,1
910,27,BLZ,1984,6206.6533203125,1
911,27,BLZ,1985,6020.4365234375,1
912,27,BLZ,1986,7128.06787109375,1
913,27,BLZ,1987,5674.44775390625,1
914,27,BLZ,1988,4229.7568359375,1
915,27,BLZ,1989,5937.68701171875,1
916,27,BLZ,1990,7641.6904296875,1
917,27,BLZ,1991,8495.078125,1
918,27,BLZ,1992,7003.9560546875,1
919,27,BLZ,1993,6869.15380859375,1
920,27,BLZ,1994,6422.52294921875,1
921,27,BLZ,1995,7740.13720703125,1
922,27,BLZ,1996,6696.6455078125,1
923,27,BLZ,1997,9974.3076171875,1
924,27,BLZ,1998,9439.6142578125,1
925,27,BLZ,1999,9459.04296875,1
926,27,BLZ,2000,9758.8798828125,1
927,27,BLZ,2001,10415.50390625,1
928,27,BLZ,2002,9798.0234375,1
929,27,BLZ,2003,9361.2197265625,1
930,27,BLZ,2004,8787.869140625,1
931,27,BLZ,2005,9168.3759765625,1
932,27,BLZ,2006,10274.53515625,1
933,27,BLZ,2007,9445.0390625,1
934,27,BLZ,2008,8902.490234375,1
935,27,BLZ,2009,9047.021484375,1
936,27,BLZ,2010,10481.0576171875,1
937,27,BLZ,2011,8927.6865234375,1
938,27,BLZ,2012,9062.021484375,1
939,27,BLZ,2013,9654.9580078125,1
940,27,BLZ,2014,9394.1845703125,1
941,27,BLZ,2015,10168.3037109375,1
942,27,BLZ,2016,9973.7119140625,1
943,27,BLZ,2017,10865.845703125,1
944,27,BLZ,2018,9521.2529296875,1
945,27,BLZ,2019,9246.8447265625,1
946,28,BEN,1980,514.5690307617188,1
947,28,BEN,1981,504.3887634277344,1
948,28,BEN,1982,346.2272644042969,1
949,28,BEN,1983,488.3307189941406,1
950,28,BEN,1984,470.48828125,1
951,28,BEN,1985,527.357421875,1
952,28,BEN,1986,499.1123046875,1
953,28,BEN,1987,383.9988708496094,1
954,28,BEN,1988,462.1116027832031,1
955,28,BEN,1989,461.652587890625,1
956,28,BEN,1990,513.566162109375,1
957,28,BEN,1991,580.3119506835938,1
958,28,BEN,1992,622.7280883789062,1
959,28,BEN,1993,661.2010498046875,1
960,28,BEN,1994,668.4927978515625,1
961,28,BEN,1995,698.1212158203125,1
962,28,BEN,1996,738.4900512695312,1
963,28,BEN,1997,775.0462646484375,1
964,28,BEN,1998,811.1527709960938,1
965,28,BEN,1999,386.6306762695313,1
966,28,BEN,2000,999.8340454101562,1
967,28,BEN,2001,1104.060791015625,1
968,28,BEN,2002,1227.0650634765625,1
969,28,BEN,2003,1382.022705078125,1
970,28,BEN,2004,1414.046142578125,1
971,28,BEN,2005,1288.835693359375,1
972,28,BEN,2006,1709.815185546875,1
973,28,BEN,2007,1962.1669921875,1
974,28,BEN,2008,1950.7889404296875,1
975,28,BEN,2009,2106.53125,1
976,28,BEN,2010,2349.06201171875,1
977,28,BEN,2011,2129.323974609375,1
978,28,BEN,2012,1965.15966796875,1
979,28,BEN,2013,1947.1815185546875,1
980,28,BEN,2014,2002.132568359375,1
981,28,BEN,2015,2153.7958984375,1
982,28,BEN,2016,2555.05517578125,1
983,28,BEN,2017,2636.057373046875,1
984,28,BEN,2018,2845.379150390625,1
985,28,BEN,2019,2482.886474609375,1
986,29,BMU,1980,40602.8359375,1
987,29,BMU,1981,34917.20703125,1
988,29,BMU,1982,36777.8046875,1
989,29,BMU,1983,38618.14453125,1
990,29,BMU,1984,37425.2421875,1
991,29,BMU,1985,36034.765625,1
992,29,BMU,1986,33691.90625,1
993,29,BMU,1987,48247.71484375,1
994,29,BMU,1988,52295.3671875,1
995,29,BMU,1989,62776.6015625,1
996,29,BMU,1990,44274.8359375,1
997,29,BMU,1991,38550.55859375,1
998,29,BMU,1992,29935.349609375,1
999,29,BMU,1993,34584.59765625,1
1000,29,BMU,1994,33143.6796875,1
1001,29,BMU,1995,33813.4921875,1
1002,29,BMU,1996,34707.98046875,1
1003,29,BMU,1997,34441.1875,1
1004,29,BMU,1998,34281.79296875,1
1005,29,BMU,1999,34115.49609375,1
1006,29,BMU,2000,37105.6328125,1
1007,29,BMU,2001,37455.85546875,1
1008,29,BMU,2002,39223.71484375,1
1009,29,BMU,2003,38966.0,1
1010,29,BMU,2004,40213.3828125,1
1011,29,BMU,2005,42279.0859375,1
1012,29,BMU,2006,47765.05859375,1
1013,29,BMU,2007,55573.3515625,1
1014,29,BMU,2008,53312.39453125,1
1015,29,BMU,2009,42118.4609375,1
1016,29,BMU,2010,49809.71875,1
1017,29,BMU,2011,32345.724609375,1
1018,29,BMU,2012,35163.99609375,1
1019,29,BMU,2013,35517.4140625,1
1020,29,BMU,2014,46243.9609375,1
1021,29,BMU,2015,39097.1171875,1
1022,29,BMU,2016,50024.81640625,1
1023,29,BMU,2017,49595.265625,1
1024,29,BMU,2018,51534.39453125,1
1025,29,BMU,2019,51712.70703125,1
1026,30,BTN,1980,97.25495910644533,1
1027,30,BTN,1981,346.8481140136719,1
1028,30,BTN,1982,348.2604675292969,1
1029,30,BTN,1983,333.7711181640625,1
1030,30,BTN,1984,336.15283203125,1
1031,30,BTN,1985,352.8785095214844,1
1032,30,BTN,1986,1668.9649658203125,1
1033,30,BTN,1987,5570.75634765625,1
1034,30,BTN,1988,6824.66650390625,1
1035,30,BTN,1989,6774.6083984375,1
1036,30,BTN,1990,7028.01513671875,1
1037,30,BTN,1991,7104.8076171875,1
1038,30,BTN,1992,7217.365234375,1
1039,30,BTN,1993,7271.8544921875,1
1040,30,BTN,1994,7782.630859375,1
1041,30,BTN,1995,8268.720703125,1
1042,30,BTN,1996,8950.6982421875,1
1043,30,BTN,1997,8851.5908203125,1
1044,30,BTN,1998,8461.548828125,1
1045,30,BTN,1999,8348.578125,1
1046,30,BTN,2000,8414.541015625,1
1047,30,BTN,2001,9094.720703125,1
1048,30,BTN,2002,9858.3544921875,1
1049,30,BTN,2003,10773.5732421875,1
1050,30,BTN,2004,10190.05859375,1
1051,30,BTN,2005,11369.8798828125,1
1052,30,BTN,2006,18175.166015625,1
1053,30,BTN,2007,22455.388671875,1
1054,30,BTN,2008,22974.15234375,1
1055,30,BTN,2009,23589.435546875,1
1056,30,BTN,2010,24995.490234375,1
1057,30,BTN,2011,24048.029296875,1
1058,30,BTN,2012,23089.31640625,1
1059,30,BTN,2013,25264.49609375,1
1060,30,BTN,2014,23892.59765625,1
1061,30,BTN,2015,24718.353515625,1
1062,30,BTN,2016,25132.646484375,1
1063,30,BTN,2017,24674.537109375,1
1064,30,BTN,2018,23377.166015625,1
1065,30,BTN,2019,29338.076171875,1
1066,31,BOL,1980,3915.4423828125,1
1067,31,BOL,1981,4399.98388671875,1
1068,31,BOL,1982,3753.759521484375,1
1069,31,BOL,1983,3822.1259765625,1
1070,31,BOL,1984,3611.0625,1
1071,31,BOL,1985,3184.92431640625,1
1072,31,BOL,1986,3166.8193359375,1
1073,31,BOL,1987,3049.482421875,1
1074,31,BOL,1988,3429.88671875,1
1075,31,BOL,1989,3804.596435546875,1
1076,31,BOL,1990,3938.6259765625,1
1077,31,BOL,1991,3794.54833984375,1
1078,31,BOL,1992,4011.728271484375,1
1079,31,BOL,1993,3875.712158203125,1
1080,31,BOL,1994,4239.7802734375,1
1081,31,BOL,1995,4759.54736328125,1
1082,31,BOL,1996,4568.13916015625,1
1083,31,BOL,1997,5021.2060546875,1
1084,31,BOL,1998,4565.92431640625,1
1085,31,BOL,1999,5029.42724609375,1
1086,31,BOL,2000,5177.734375,1
1087,31,BOL,2001,4347.3193359375,1
1088,31,BOL,2002,4653.66259765625,1
1089,31,BOL,2003,6141.611328125,1
1090,31,BOL,2004,6254.84912109375,1
1091,31,BOL,2005,6019.4423828125,1
1092,31,BOL,2006,6510.62451171875,1
1093,31,BOL,2007,6876.11474609375,1
1094,31,BOL,2008,6939.40673828125,1
1095,31,BOL,2009,6726.26513671875,1
1096,31,BOL,2010,6713.69677734375,1
1097,31,BOL,2011,6837.169921875,1
1098,31,BOL,2012,7975.6318359375,1
1099,31,BOL,2013,7956.5478515625,1
1100,31,BOL,2014,7902.61279296875,1
1101,31,BOL,2015,8181.216796875,1
1102,31,BOL,2016,8348.197265625,1
1103,31,BOL,2017,8110.419921875,1
1104,31,BOL,2018,8253.689453125,1
1105,31,BOL,2019,7940.38330078125,1
1106,32,BIH,1992,10297.625,1
1107,32,BIH,1993,7720.70654296875,1
1108,32,BIH,1994,8415.79296875,1
1109,32,BIH,1995,14345.78125,1
1110,32,BIH,1996,9076.7939453125,1
1111,32,BIH,1997,13046.1044921875,1
1112,32,BIH,1998,15414.5751953125,1
1113,32,BIH,1999,15598.8994140625,1
1114,32,BIH,2000,17240.947265625,1
1115,32,BIH,2001,17132.26171875,1
1116,32,BIH,2002,17201.541015625,1
1117,32,BIH,2003,14996.9052734375,1
1118,32,BIH,2004,15480.1669921875,1
1119,32,BIH,2005,14300.4453125,1
1120,32,BIH,2006,14616.078125,1
1121,32,BIH,2007,13971.4833984375,1
1122,32,BIH,2008,15832.3583984375,1
1123,32,BIH,2009,19129.908203125,1
1124,32,BIH,2010,20646.576171875,1
1125,32,BIH,2011,20246.5625,1
1126,32,BIH,2012,20002.53515625,1
1127,32,BIH,2013,20668.97265625,1
1128,32,BIH,2014,20356.5625,1
1129,32,BIH,2015,20700.69140625,1
1130,32,BIH,2016,21435.978515625,1
1131,32,BIH,2017,21492.845703125,1
1132,32,BIH,2018,22036.22265625,1
1133,32,BIH,2019,21068.46484375,1
1134,33,BWA,1980,4814.15283203125,1
1135,33,BWA,1981,4870.4921875,1
1136,33,BWA,1982,4391.29833984375,1
1137,33,BWA,1983,4254.5400390625,1
1138,33,BWA,1984,4104.2734375,1
1139,33,BWA,1985,5169.36572265625,1
1140,33,BWA,1986,5292.09423828125,1
1141,33,BWA,1987,5365.6123046875,1
1142,33,BWA,1988,5976.505859375,1
1143,33,BWA,1989,6510.8984375,1
1144,33,BWA,1990,6956.556640625,1
1145,33,BWA,1991,7064.21826171875,1
1146,33,BWA,1992,8335.1220703125,1
1147,33,BWA,1993,7882.087890625,1
1148,33,BWA,1994,7654.9482421875,1
1149,33,BWA,1995,7562.07080078125,1
1150,33,BWA,1996,6995.3974609375,1
1151,33,BWA,1997,7042.716796875,1
1152,33,BWA,1998,7380.62744140625,1
1153,33,BWA,1999,6833.46728515625,1
1154,33,BWA,2000,8731.6396484375,1
1155,33,BWA,2001,9007.2109375,1
1156,33,BWA,2002,9285.7822265625,1
1157,33,BWA,2003,9328.7607421875,1
1158,33,BWA,2004,9025.6962890625,1
1159,33,BWA,2005,9414.349609375,1
1160,33,BWA,2006,9855.1435546875,1
1161,33,BWA,2007,9905.9912109375,1
1162,33,BWA,2008,10088.451171875,1
1163,33,BWA,2009,9251.2109375,1
1164,33,BWA,2010,9369.64453125,1
1165,33,BWA,2011,9689.9443359375,1
1166,33,BWA,2012,9463.2783203125,1
1167,33,BWA,2013,9289.3408203125,1
1168,33,BWA,2014,9213.5244140625,1
1169,33,BWA,2015,11056.6953125,1
1170,33,BWA,2016,11952.154296875,1
1171,33,BWA,2017,10761.8388671875,1
1172,33,BWA,2018,10281.2099609375,1
1173,33,BWA,2019,9992.3232421875,1
1174,34,BRA,1965,3284.85107421875,1
1175,34,BRA,1966,3486.491943359375,1
1176,34,BRA,1967,3516.51318359375,1
1177,34,BRA,1968,3910.802490234375,1
1178,34,BRA,1969,4159.85009765625,1
1179,34,BRA,1970,4708.60400390625,1
1180,34,BRA,1971,5023.8837890625,1
1181,34,BRA,1972,5651.408203125,1
1182,34,BRA,1973,6574.9677734375,1
1183,34,BRA,1974,7018.8076171875,1
1184,34,BRA,1975,7246.978515625,1
1185,34,BRA,1976,7777.5732421875,1
1186,34,BRA,1977,8125.3017578125,1
1187,34,BRA,1978,8745.130859375,1
1188,34,BRA,1979,9255.5947265625,1
1189,34,BRA,1980,9237.7080078125,1
1190,34,BRA,1981,8803.96484375,1
1191,34,BRA,1982,9032.943359375,1
1192,34,BRA,1983,9014.5625,1
1193,34,BRA,1984,9468.9404296875,1
1194,34,BRA,1985,9869.5498046875,1
1195,34,BRA,1986,10295.5791015625,1
1196,34,BRA,1987,10392.1611328125,1
1197,34,BRA,1988,10590.318359375,1
1198,34,BRA,1989,10606.4921875,1
1199,34,BRA,1990,10252.3994140625,1
1200,34,BRA,1991,10463.724609375,1
1201,34,BRA,1992,10764.517578125,1
1202,34,BRA,1993,11060.3486328125,1
1203,34,BRA,1994,11430.1884765625,1
1204,34,BRA,1995,11810.0947265625,1
1205,34,BRA,1996,12273.2314453125,1
1206,34,BRA,1997,12773.07421875,1
1207,34,BRA,1998,13040.580078125,1
1208,34,BRA,1999,13076.98046875,1
1209,34,BRA,2000,13122.275390625,1
1210,34,BRA,2001,12646.4521484375,1
1211,34,BRA,2002,12797.212890625,1
1212,34,BRA,2003,12872.8203125,1
1213,34,BRA,2004,13328.236328125,1
1214,34,BRA,2005,13554.8583984375,1
1215,34,BRA,2006,13751.845703125,1
1216,34,BRA,2007,14445.353515625,1
1217,34,BRA,2008,14902.91796875,1
1218,34,BRA,2009,14675.2626953125,1
1219,34,BRA,2010,16014.5498046875,1
1220,34,BRA,2011,16590.232421875,1
1221,34,BRA,2012,16756.18359375,1
1222,34,BRA,2013,17184.658203125,1
1223,34,BRA,2014,17439.015625,1
1224,34,BRA,2015,16841.794921875,1
1225,34,BRA,2016,16332.564453125,1
1226,34,BRA,2017,16378.1357421875,1
1227,34,BRA,2018,16314.4921875,1
1228,34,BRA,2019,16525.109375,1
1229,34,BRA,2020,15683.080078125,1
1230,34,BRA,2021,16311.0009765625,1
1231,35,VGB,1980,10843.13671875,1
1232,35,VGB,1981,15740.01171875,1
1233,35,VGB,1982,15188.7900390625,1
1234,35,VGB,1983,14587.4306640625,1
1235,35,VGB,1984,9340.0634765625,1
1236,35,VGB,1985,8891.2470703125,1
1237,35,VGB,1986,5131.142578125,1
1238,35,VGB,1987,12583.048828125,1
1239,35,VGB,1988,12018.154296875,1
1240,35,VGB,1989,11481.18359375,1
1241,35,VGB,1990,11072.8525390625,1
1242,35,VGB,1991,10754.32421875,1
1243,35,VGB,1992,10527.20703125,1
1244,35,VGB,1993,10310.0205078125,1
1245,35,VGB,1994,10155.921875,1
1246,35,VGB,1995,10030.2021484375,1
1247,35,VGB,1996,12840.8369140625,1
1248,35,VGB,1997,12708.2890625,1
1249,35,VGB,1998,12605.69921875,1
1250,35,VGB,1999,12476.2734375,1
1251,35,VGB,2000,21536.818359375,1
1252,35,VGB,2001,21656.291015625,1
1253,35,VGB,2002,22416.275390625,1
1254,35,VGB,2003,23343.900390625,1
1255,35,VGB,2004,23817.587890625,1
1256,35,VGB,2005,23678.056640625,1
1257,35,VGB,2006,24810.826171875,1
1258,35,VGB,2007,24664.828125,1
1259,35,VGB,2008,25439.71484375,1
1260,35,VGB,2009,25737.939453125,1
1261,35,VGB,2010,25796.927734375,1
1262,35,VGB,2011,25930.3984375,1
1263,35,VGB,2012,25541.90234375,1
1264,35,VGB,2013,25368.72265625,1
1265,35,VGB,2014,25653.17578125,1
1266,35,VGB,2015,25612.947265625,1
1267,35,VGB,2016,25770.859375,1
1268,35,VGB,2017,24042.76171875,1
1269,35,VGB,2018,29626.22265625,1
1270,35,VGB,2019,23485.607421875,1
1271,36,BRN,1980,124442.2890625,0
1272,36,BRN,1981,124714.921875,0
1273,36,BRN,1982,132071.421875,0
1274,36,BRN,1983,100854.28125,0
1275,36,BRN,1984,86615.953125,1
1276,36,BRN,1985,100484.546875,0
1277,36,BRN,1986,64713.82421875,1
1278,36,BRN,1987,100459.4140625,0
1279,36,BRN,1988,84588.0546875,1
1280,36,BRN,1989,96592.8125,0
1281,36,BRN,1990,79439.578125,1
1282,36,BRN,1991,61698.875,1
1283,36,BRN,1992,58640.0859375,1
1284,36,BRN,1993,54192.890625,1
1285,36,BRN,1994,50686.671875,1
1286,36,BRN,1995,61073.33984375,1
1287,36,BRN,1996,55476.87109375,1
1288,36,BRN,1997,57932.09765625,1
1289,36,BRN,1998,51218.921875,1
1290,36,BRN,1999,59120.20703125,1
1291,36,BRN,2000,59021.12890625,1
1292,36,BRN,2001,65749.578125,1
1293,36,BRN,2002,75283.4609375,1
1294,36,BRN,2003,76447.546875,1
1295,36,BRN,2004,83442.8359375,1
1296,36,BRN,2005,92537.953125,0
1297,36,BRN,2006,140629.4375,0
1298,36,BRN,2007,145778.40625,0
1299,36,BRN,2008,147966.609375,0
1300,36,BRN,2009,97016.109375,0
1301,36,BRN,2010,109158.96875,0
1302,36,BRN,2011,110689.1640625,0
1303,36,BRN,2012,106168.453125,0
1304,36,BRN,2013,97418.609375,0
1305,36,BRN,2014,108127.7578125,0
1306,36,BRN,2015,118006.609375,0
1307,36,BRN,2016,121827.53125,0
