Id_planta,Id_Entity,Code,name,capacity_mw,primary_fuel
8815,52,CHN,Xinjiang Zhongtai Fukang Metallurgy Power Station,600.0,Coal
8816,52,CHN,Xinjiang Zhongtai Huatai power station,300.0,Coal
8817,52,CHN,Xinping County Yaweihe,6.0,Hydro
8818,52,CHN,Xinrong A,20.0,Solar
8819,52,CHN,Xinrong B,60.0,Solar
8820,52,CHN,Xinrong Wind,49.0,Wind
8821,52,CHN,Xintian,18.0,Hydro
8822,52,CHN,Xinxiang Baoshan power station,1320.0,Coal
8823,52,CHN,Xinxiang Huayu power station,660.0,Coal
8824,52,CHN,Xinyang Dabie Mountain Wind,29.0,Wind
8825,52,CHN,Xinyang Tianmu Mountain Wind,20.0,Wind
8826,52,CHN,Xinyi,24.0,Solar
8827,52,CHN,Xinyi A,5.0,Solar
8828,52,CHN,Xinyu 21,21.0,Solar
8829,52,CHN,Xinyuan Aluminum power station,3960.0,Coal
8830,52,CHN,Xinyuan Coal,30.0,Coal
8831,52,CHN,Xinyuan power station,110.0,Coal
8832,52,CHN,Xinyuanjieneng Qingshuichuan power station,600.0,Coal
8833,52,CHN,Xiremiao A,20.0,Solar
8834,52,CHN,Xishan Cogen power station,150.0,Coal
8835,52,CHN,Xishan Gujiao power station,2460.0,Coal
8836,52,CHN,Xishui Erlang power station,1320.0,Coal
8837,52,CHN,Xishui power station,540.0,Coal
8838,52,CHN,Xitieshan,10.0,Solar
8839,52,CHN,Xitieshan II,30.0,Solar
8840,52,CHN,Xitieshan Phase III,60.0,Solar
8841,52,CHN,Xitumen A,10.0,Solar
8842,52,CHN,Xiushan,19.0,Solar
8843,52,CHN,Xiwu Banner Bayanwula Wind,49.0,Wind
8844,52,CHN,Xiwuqi Gaolihan Wind,49.0,Wind
8845,52,CHN,Xixia Ningxia power station,1100.0,Coal
8846,52,CHN,Xixiang County Qujiangdong,10.0,Hydro
8847,52,CHN,Xiying River Shuangyaowan I,5.0,Hydro
8848,52,CHN,Xuanen County Guanyinping,26.0,Hydro
8849,52,CHN,Xuanen County Shuangxi,25.0,Hydro
8850,52,CHN,Xuanhua A,25.0,Solar
8851,52,CHN,Xuanhua B,5.0,Solar
8852,52,CHN,Xuanhua C,10.0,Solar
8853,52,CHN,Xuanhua power station,600.0,Coal
8854,52,CHN,Xuanwei power station,1800.0,Coal
8855,52,CHN,Xuchang Yulong power station,2020.0,Coal
8856,52,CHN,Xueshangou Hydro,11.0,Hydro
8857,52,CHN,Xundian Gaobenshan,49.0,Wind
8858,52,CHN,Xundian Jinfeng,12.0,Hydro
8859,52,CHN,Xunjiansi power station,735.0,Coal
8860,52,CHN,Xuzhou - GCL Coal,60.0,Coal
8861,52,CHN,Xuzhou Chacheng power station,270.0,Coal
8862,52,CHN,Xuzhou Huamei power station,700.0,Coal
8863,52,CHN,Xuzhou Pengcheng power station,3340.0,Coal
8864,52,CHN,Xuzhou Xiexin,20.0,Solar
8865,52,CHN,Xuzhou Xiexin Solar Power Plant,20.0,Solar
8866,52,CHN,Yabulaizhen A,10.0,Solar
8867,52,CHN,Yamzho Yumco,510.0,Hydro
8868,52,CHN,Yanbian,30.0,Solar
8869,52,CHN,Yanbian County Yanshuihe,7.0,Hydro
8870,52,CHN,Yanchi,1000.0,Solar
8871,52,CHN,Yanchi Dashuikeng Yinyi Phase 1,49.0,Wind
8872,52,CHN,Yanchi Dashuikeng Yinyi Phase 2,49.0,Wind
8873,52,CHN,Yandu A,6.0,Solar
8874,52,CHN,Yangang Muli County,120.0,Hydro
8875,52,CHN,Yangbajain Geothermal,25.1,Geothermal
8876,52,CHN,Yangbajing,30.0,Solar
8877,52,CHN,Yangcheng power station,3300.0,Coal
8878,52,CHN,Yangdun Small,10.0,Hydro
8879,52,CHN,Yanggao A,30.0,Solar
8880,52,CHN,Yanggao B,25.0,Solar
8881,52,CHN,Yangjia,82.0,Solar
8882,52,CHN,Yangjia I,50.0,Solar
8883,52,CHN,Yangjia II,50.0,Solar
8884,52,CHN,Yangjiadun A,5.0,Solar
8885,52,CHN,Yangjiang,4000.0,Nuclear
8886,52,CHN,Yangjiawan Hydro,9.0,Hydro
8887,52,CHN,Yangjiayao,45.0,Wind
8888,52,CHN,Yangkou,62.0,Wind
8889,52,CHN,Yangmei-3 power station,130.0,Coal
8890,52,CHN,Yangpu Gas,444.0,Gas
8891,52,CHN,Yangqiao,50.0,Solar
8892,52,CHN,Yangqu,1200.0,Hydro
8893,52,CHN,Yangquan Coal Mine Methane,90.0,Gas
8894,52,CHN,Yangquan Nanmei Coalmine Methane,12.0,Gas
8895,52,CHN,Yangquan Yinying Coal Mine Methane,5.0,Gas
8896,52,CHN,Yangquan-2 power station,1280.0,Coal
8897,52,CHN,Yangshan Coal,185.0,Coal
